"codnivel1","codnivel2","codnivel3","codnivel4","codnivel5","codassunto","descassunto"
864,7644,13242,NULL,NULL,13242,"OUTRAS CATEGORIAS PROFISSIONAIS"
864,7644,13272,NULL,NULL,13272,"PSICÓLOGOS"
864,7644,13273,NULL,NULL,13273,"PUBLICITÁRIOS"
864,7644,13283,NULL,NULL,13283,"RELAÇÕES PÚBLICAS"
864,7644,13296,NULL,NULL,13296,"SECRETÁRIOS"
864,7644,13308,NULL,NULL,13308,"TÉCNICO EM RADIOLOGIA"
864,7644,NULL,NULL,NULL,7644,"CATEGORIA PROFISSIONAL ESPECIAL"
864,10568,10569,NULL,NULL,10569,"RURAL"
864,10568,10570,NULL,NULL,10570,"FGTS"
864,10568,10571,NULL,NULL,10571,"ACIDENTE DE TRABALHO"
864,10568,13046,NULL,NULL,13046,"AÇÃO MERAMENTE DECLARATÓRIA"
864,10568,13059,NULL,NULL,13059,"ALTERAÇÃO CONTRATUAL"
864,10568,13095,NULL,NULL,13095,"COMISSÕES - ALTERAÇÃO OU SUPRESSÃO"
864,10568,13102,NULL,NULL,13102,"COMPLEMENTAÇÃO DE APOSENTADORIA / PENSÃO"
864,10568,13115,NULL,NULL,13115,"CONTAGEM DO PRAZO"
864,10568,13120,NULL,NULL,13120,"CONTRIBUIÇÕES PREVIDENCIÁRIAS"
864,10568,13138,NULL,NULL,13138,"DESVIO DE FUNÇÃO E REENQUADRAMENTO"
864,10568,13165,NULL,NULL,13165,"EXPURGOS INFLACIONÁRIOS"
864,10568,13204,NULL,NULL,13204,"INTERCORRENTE"
864,10568,13208,13325,NULL,13325,"AÇÃO AJUIZADA PELO SINDICATO COMO SUBSTITUTO PROCESSUAL"
864,10568,13208,13326,NULL,13326,"AÇÃO TRABALHISTA ARQUIVADA"
864,10568,13208,13353,NULL,13353,"ATO INEQUÍVOCO QUE IMPORTE NO RECONHECIMENTO DO DIREITO"
864,10568,13208,13354,NULL,13354,"ATO JUDICIAL QUE CONSTITUA EM MORA O DEVEDOR"
864,10568,13208,13516,NULL,13516,"PROTESTO JUDICIAL"
864,10568,13208,NULL,NULL,13208,"INTERRUPÇÃO"
864,10568,13279,NULL,NULL,13279,"REGIME JURÍDICO - MUDANÇA"
864,10568,NULL,NULL,NULL,10568,"PRESCRIÇÃO"
864,12936,12948,13168,NULL,13168,"EXTRAJUDICIAL"
864,12936,12948,13211,NULL,13211,"JUDICIAL"
864,12936,12948,NULL,NULL,12948,"ANULAÇÃO / NULIDADE DE ATO OU NEGÓCIO JURÍDICO"
864,12936,12950,NULL,NULL,12950,"ARBITRAGEM E MEDIAÇÃO NO DIREITO INDIVIDUAL DO TRABALHO"
864,12936,12960,NULL,NULL,12960,"CAPACIDADE CIVIL"
864,12936,12961,13074,NULL,13074,"ATRIBUIÇÕES E COMPETÊNCIAS"
864,12936,12961,13112,13373,13373,"CESSÃO ENTRE ÓRGÃO / EMPRESA"
864,12936,12961,13112,13412,13412,"ELEIÇÃO"
864,12936,12961,13112,13425,13425,"ESTABILIDADE DO REPRESENTANTE ELEITO"
864,12936,12961,13112,13476,13476,"MANDATO"
864,12936,12961,13112,NULL,13112,"CONSTITUIÇÃO E COMPOSIÇÃO"
864,12936,12961,NULL,NULL,12961,"COMISSÃO DE REPRESENTANTES DOS EMPREGADOS"
864,12936,12975,13176,NULL,13176,"FORMA DE CÁLCULO"
864,12936,12975,13191,NULL,13191,"INCIDÊNCIA EM INDENIZAÇÃO PDV / PDI"
864,12936,12975,13215,NULL,13215,"JUROS DE MORA"
864,12936,12975,13290,NULL,13290,"RESPONSABILIDADE"
864,12936,12975,NULL,NULL,12975,"DESCONTOS FISCAIS"
864,12936,12976,13177,NULL,13177,"FORMA DE CÁLCULO"
864,12936,12976,13291,NULL,13291,"RESPONSABILIDADE"
864,12936,12976,NULL,NULL,12976,"DESCONTOS PREVIDENCIÁRIOS"
864,12936,12979,NULL,NULL,12979,"DEVOLUÇÃO / ENTREGA DE OBJETOS / DOCUMENTOS"
864,12936,13041,13134,NULL,13134,"PESSOA COM DEFICIÊNCIA"
864,12936,13041,13199,NULL,13199,"INDÍGENA"
864,12936,13041,13226,NULL,13226,"MENOR"
864,12936,13041,13229,NULL,13229,"MULHER"
864,12936,13041,NULL,NULL,13041,"TRABALHO COM PROTEÇÃO ESPECIAL"
864,12936,13626,13627,13628,13628,"ABONO PREVISTO EM NORMA COLETIVA/EXTENSÃO AOS INATIVOS"
864,12936,13626,13627,13629,13629,"AUXÍLIO/CESTA ALIMENTAÇÃO"
864,12936,13626,13627,13630,13630,"CAIXA DE PREVIDÊNCIA"
864,12936,13626,13627,13631,13631,"CHEQUE RANCHO - INTEGRAÇÃO"
864,12936,13626,13627,13632,13632,"ESPECIAL"
864,12936,13626,13627,13633,13633,"FONTE DE CUSTEIO"
864,12936,13626,13627,13634,13634,"GRATIFICAÇÃO DE CONTINGENTE E/OU PARTICIPAÇÃO NOS RESULTADOS - AVANÇO DE NÍVEL"
864,12936,13626,13627,13635,13635,"PARCELAS QUE INTEGRAM A APOSENTADORIA"
864,12936,13626,13627,13636,13636,"PLANO DE INCENTIVO"
864,12936,13626,13627,13636,13639,"TRANSAÇÃO"
864,12936,13626,13627,13637,13637,"PRÊMIO"
864,12936,13626,13627,13638,13638,"REENQUADRAMENTO"
864,12936,13626,13627,NULL,13627,"COMPLEMENTAÇÃO DE APOSENTADORIA/PENSÃO"
864,12936,13626,13640,NULL,13640,"ESPONTÂNEA"
864,12936,13626,NULL,NULL,13626,"APOSENTADORIA E PENSÃO"
864,12936,13641,13642,NULL,13642,"ADMINISTRADORES"
864,12936,13641,13643,13680,13680,"DEDICAÇÃO EXCLUSIVA"
864,12936,13641,13643,13681,13681,"EMPREGADOS"
864,12936,13641,13643,NULL,13643,"ADVOGADOS"
864,12936,13641,13644,NULL,13644,"AERONAUTAS"
864,12936,13641,13645,NULL,13645,"AEROVIÁRIOS"
864,12936,13641,13646,NULL,13646,"ARTISTAS"
864,12936,13641,13647,NULL,13647,"ASSISTENTES SOCIAIS"
864,12936,13641,13648,13682,13682,"CARGO DE CONFIANÇA"
864,12936,13641,13648,13683,13683,"DIVISOR DE HORAS EXTRAS"
864,12936,13641,13648,13684,13684,"ENQUADRAMENTO"
864,12936,13641,13648,13684,13689,"CATEGORIA DIFERENCIADA"
864,12936,13641,13648,13684,13690,"FINANCEIRAS/EQUIPARAÇÃO BANCÁRIO"
864,12936,13641,13648,13684,13691,"EMPRESA DE PROCESSAMENTO DE DADOS"
864,12936,13641,13648,13684,13692,"ISONOMIA/DIFERENÇA SALARIAL"
864,12936,13641,13648,13685,13685,"GERENTES/CHEFIA"
864,12936,13641,13648,13686,13686,"GRATIFICAÇÃO"
864,12936,13641,13648,13687,13687,"INTERVALO INTRAJORNADA"
864,12936,13641,13648,13688,13688,"SÁBADO/DIA ÚTIL"
864,12936,13641,13648,NULL,13648,"BANCÁRIOS"
864,12936,13641,13649,NULL,13649,"BIBLIOTECÁRIOS"
864,12936,13641,13650,NULL,13650,"BIÓLOGOS"
864,12936,13641,13651,NULL,13651,"CABINEIROS DE ELEVADOR"
864,12936,13641,13652,NULL,13652,"CONTABILISTAS"
864,12936,13641,13653,NULL,13653,"CORRETORES DE IMÓVEIS"
864,12936,13641,13654,NULL,13654,"CORRETORES DE SEGUROS"
864,12936,13641,13655,13693,13693,"EQUIPARAÇÃO SALARIAL"
864,12936,13641,13655,NULL,13655,"DIGITADORES/MECANÓGRAFOS/DATILÓGRAFOS"
864,12936,13641,13656,NULL,13656,"DOMÉSTICOS"
864,12936,13641,13657,NULL,13657,"ECONOMISTAS"
864,12936,13641,13658,13694,13694,"ADICIONAL DE RISCO"
864,12936,13641,13658,13695,13695,"HORA NOTURNA/HORA EXTRA"
864,12936,13641,13658,NULL,13658,"EMPREGADOS PORTUÁRIOS"
864,12936,13641,13659,NULL,13659,"ENFERMAGEM/ENFERMEIROS"
864,12936,13641,13660,13696,13696,"PISO SALARIAL"
864,12936,13641,13660,NULL,13660,"ENGENHEIRO, ARQUITETO E ENGENHEIRO AGRÔNOMO"
864,12936,13641,13661,NULL,13661,"FISIOTERAPEUTAS/TERAPEUTAS OCUPACIONAIS"
864,12936,13641,13662,NULL,13662,"JORNALISTAS"
864,12936,13641,13663,NULL,13663,"MARÍTIMOS"
864,12936,13641,13664,NULL,13664,"MÉDICOS"
864,12936,13641,13665,NULL,13665,"MINEIROS DE SUBSOLOS"
864,12936,13641,13666,NULL,13666,"MÚSICOS PROFISSIONAIS"
864,12936,13641,13667,13701,13701,"ATIVIDADE EXTRACLASSE"
864,12936,13641,13667,13702,13702,"HORA EXTRA/ADICIONAL"
864,12936,13641,13667,13703,13703,"REDUÇÃO CARGA HORÁRIA"
864,12936,13641,13667,13704,13704,"REPOUSO SEMANAL REMUNERADO"
864,12936,13641,13667,NULL,13667,"PROFESSORES"
864,12936,13641,13668,NULL,13668,"PSICÓLOGOS"
864,12936,13641,13669,NULL,13669,"PUBLICITÁRIOS"
864,12936,13641,13670,NULL,13670,"QUÍMICOS"
864,12936,13641,13671,NULL,13671,"RADIALISTAS"
864,12936,13641,13672,NULL,13672,"RELAÇÕES PÚBLICAS"
864,12936,13641,13673,NULL,13673,"RURAL"
864,12936,13641,13674,NULL,13674,"SECRETÁRIOS"
864,12936,13641,13675,NULL,13675,"SERVIÇOS DE TELEFONIA OU TELEGRAFIA"
864,12936,13641,13676,NULL,13676,"OPERADOR DE TELEMARKETING"
864,12936,13641,13677,NULL,13677,"TÉCNICO EM RADIOLOGIA"
864,12936,13641,13678,13705,13705,"JORNADA"
864,12936,13641,13678,NULL,13678,"PETROLEIROS"
864,12936,13641,13679,NULL,13679,"VIGIA E VIGILANTES"
864,12936,13641,13697,NULL,13697,"NUTRICIONISTAS"
864,12936,13641,13698,NULL,13698,"OPERADORES CINEMATOGRÁFICOS"
864,12936,13641,13699,NULL,13699,"OPERADORES DE CARGA E DESCARGA (ESTIVA E CAPATAZIA)"
864,12936,13641,13700,NULL,13700,"OUTRAS CATEGORIAS PROFISSIONAIS"
864,12936,13641,13706,NULL,13706,"FERROVIÁRIOS"
864,12936,13641,14117,NULL,14117,"ATLETA PROFISSIONAL"
864,12936,13641,NULL,NULL,13641,"CATEGORIA PROFISSIONAL ESPECIAL"
864,12936,13707,13708,13726,13726,"CESSÃO ENTRE ÓRGÃO/EMPRESA"
864,12936,13707,13708,13727,13727,"CONTRATAÇÃO EM PERÍODO ELEITORAL"
864,12936,13707,13708,13728,13728,"CONTRATO NULO - EFEITOS"
864,12936,13707,13708,13729,13729,"CONTRATO TEMPORÁRIO"
864,12936,13707,13708,13730,13730,"CONVERSÃO DE REGIME JURÍDICO"
864,12936,13707,13708,13731,13731,"TERCEIRIZAÇÃO"
864,12936,13707,13708,NULL,13708,"ADMINISTRAÇÃO PÚBLICA"
864,12936,13707,13709,NULL,13709,"ADVERTÊNCIA/SUSPENSÃO"
864,12936,13707,13710,13732,13732,"ACÚMULO DE FUNÇÃO"
864,12936,13707,13710,13733,13733,"DESVIO DE FUNÇÃO"
864,12936,13707,13710,13734,13734,"REVERSÃO/RETORNO AO CARGO EFETIVO"
864,12936,13707,13710,13735,13735,"ALTERAÇÃO/REVOGAÇÃO DE REGULAMENTO DA EMPRESA"
864,12936,13707,13710,13735,13739,"PROGRAMA DE ASSISTÊNCIA MÉDICA - BENEFÍCIOS"
864,12936,13707,13710,13736,13736,"TRANSFERÊNCIA"
864,12936,13707,13710,13736,13738,"DEFINITIVA/PROVISÓRIA"
864,12936,13707,13710,13737,13737,"MUDANÇA DE TURNO"
864,12936,13707,13710,NULL,13710,"ALTERAÇÃO CONTRATUAL OU DAS CONDIÇÕES DE TRABALHO"
864,12936,13707,13711,13740,13740,"QUOTA PREENCHIMENTO"
864,12936,13707,13711,NULL,13711,"CONTRATAÇÃO DE REABILITADOS E PESSOAS COM DEFICIÊNCIA HABILITADAS"
864,12936,13707,13712,NULL,13712,"CONTRATO EM REGIME DE TEMPO PARCIAL"
864,12936,13707,13713,NULL,13713,"CONTRATO INTERMITENTE"
864,12936,13707,13714,NULL,13714,"TELETRABALHO/TRABALHO À DISTÂNCIA/TRABALHO EM DOMICÍLIO"
864,12936,13707,13715,13741,13741,"CONTRATO DE EXPERIÊNCIA - NULIDADE"
864,12936,13707,13715,13742,13742,"CONTRATO DE SAFRA"
864,12936,13707,13715,13743,13743,"CONTRATO DE TRABALHO TEMPORÁRIO/PROVISÓRIO"
864,12936,13707,13715,13744,13744,"NULIDADE"
864,12936,13707,13715,NULL,13715,"CONTRATO POR PRAZO DETERMINADO"
864,12936,13707,13716,13745,13745,"ANOTAÇÃO/BAIXA/RETIFICAÇÃO"
864,12936,13707,13716,13746,13746,"DEVOLUÇÃO/RETENÇÃO"
864,12936,13707,13716,13747,13747,"MULTA ADMINISTRATIVA POR AUSÊNCIA DE REGISTRO"
864,12936,13707,13716,NULL,13716,"CTPS"
864,12936,13707,13717,NULL,13717,"ENQUADRAMENTO/CLASSIFICAÇÃO"
864,12936,13707,13718,NULL,13718,"EXAME MÉDICO ADMINISSIONAL/DEMISSIONAL"
864,12936,13707,13719,13748,13748,"CORREÇÃO MONETÁRIA"
864,12936,13707,13719,13749,13749,"DEPÓSITO/DIFERENÇAS"
864,12936,13707,13719,13750,13750,"LEVANTAMENTO/LIBERAÇÃO"
864,12936,13707,13719,NULL,13719,"FGTS"
864,12936,13707,13720,NULL,13720,"INQUÉRITO ADMINISTRATIVO - VALIDADE"
864,12936,13707,13721,NULL,13721,"PIS/RAIS - CADASTRAMENTO"
864,12936,13707,13722,13751,13751,"ATIVIDADES ILÍCITAS"
864,12936,13707,13722,13752,13752,"COOPERATIVA DE TRABALHO"
864,12936,13707,13722,13753,13753,"POLICIAL MILITAR E CIVIL"
864,12936,13707,13722,13754,13754,"TRABALHO EM CONDIÇÕES ANÁLOGAS  À DE ESCRAVO"
864,12936,13707,13722,13754,14654,"CONDIÇÕES DEGRADANTES"
864,12936,13707,13722,13754,14655,"JORNADA EXAUSTIVA"
864,12936,13707,13722,13754,14656,"RESTRIÇÃO DE LOCOMOÇÃO"
864,12936,13707,13722,13754,14657,"TRABALHO FORÇADO"
864,12936,13707,13722,13754,14658,"DECORRENTE DE TRÁFICO DE PESSOA"
864,12936,13707,13722,13755,13755,"TRABALHO SOB APLICATIVOS E/OU  PLATAFORMAS DIGITAIS"
864,12936,13707,13722,13756,13756,"OUTRAS RELAÇÕES DE EMPREGO"
864,12936,13707,13722,NULL,13722,"RECONHECIMENTO DE RELAÇÃO DE EMPREGO"
864,12936,13707,13723,NULL,13723,"REINTEGRAÇÃO DE POSSE - DESPEJO"
864,12936,13707,13724,13757,13757,"LICENÇAS/AFASTAMENTOS"
864,12936,13707,13724,13757,13758,"GESTANTE/ADOTANTE"
864,12936,13707,13724,13757,13759,"LICENÇA PREVIDENCIÁRIA"
864,12936,13707,13724,13757,13760,"LICENÇA SEM REMUNERAÇÃO"
864,12936,13707,13724,13757,13761,"AFASTAMENTO MULHER - LEI MARIA DA PENHA"
864,12936,13707,13724,13757,13762,"OUTRAS LICENÇAS"
864,12936,13707,13724,13757,13763,"SERVIÇO MILITAR"
864,12936,13707,13724,NULL,13724,"SUSPENSÃO/INTERRUPÇÃO DO CONTRATO DE TRABALHO"
864,12936,13707,13725,NULL,13725,"UNICIDADE CONTRATUAL"
864,12936,13707,NULL,NULL,13707,"CONTRATO INDIVIDUAL DE TRABALHO"
864,12936,13764,13765,13777,13777,"PRORROGAÇÃO DO HORÁRIO NOTURNO"
864,12936,13764,13765,NULL,13765,"ADICIONAL NOTURNO"
864,12936,13764,13766,13778,13778,"ACORDO INDIVIDUAL E/OU COLETIVO DE TRABALHO"
864,12936,13764,13766,13779,13779,"TRABALHO EM DOMICÍLIO/TELETRABALHO"
864,12936,13764,13766,NULL,13766,"ALTERAÇÃO DA JORNADA"
864,12936,13764,13767,13780,13780,"ACORDO TÁCITO/EXPRESSO"
864,12936,13764,13767,13781,13781,"BANCO DE HORAS"
864,12936,13764,13767,13782,13782,"COMPENSAÇÃO EM ATIVIDADE INSALUBRE"
864,12936,13764,13767,13783,13783,"OUTROS SISTEMAS DE COMPENSAÇÃO"
864,12936,13764,13767,13784,13784,"REGIME  12X36"
864,12936,13764,13767,13785,13785,"VÍCIO FORMAL - PAGAMENTO DO ADICIONAL DE HORAS EXTRAS"
864,12936,13764,13767,NULL,13767,"COMPENSAÇÃO DE JORNADA"
864,12936,13764,13768,13786,13786,"CARTÃO DE PONTO"
864,12936,13764,13768,NULL,13768,"CONTROLE DE JORNADA"
864,12936,13764,13769,13787,13787,"ADICIONAL DE HORAS EXTRAS"
864,12936,13764,13769,13788,13788,"BASE DE CÁLCULO"
864,12936,13764,13769,13789,13789,"CARGO DE CONFIANÇA"
864,12936,13764,13769,13790,13790,"COMISSIONISTA"
864,12936,13764,13769,13791,13791,"CONTAGEM DE MINUTOS RESIDUAIS"
864,12936,13764,13769,13792,13792,"DEDUÇÃO/ABATIMENTO DE HORAS EXTRAS"
864,12936,13764,13769,13793,13793,"DIVISOR"
864,12936,13764,13769,13794,13794,"GORJETA"
864,12936,13764,13769,13795,13795,"PRÉ-CONTRATAÇÃO"
864,12936,13764,13769,13796,13796,"REFLEXOS"
864,12936,13764,13769,13797,13797,"SUPRESSÃO/REDUÇÃO DE HORAS EXTRAS/INDENIZAÇÃO"
864,12936,13764,13769,NULL,13769,"HORAS EXTRAS"
864,12936,13764,13770,13798,13798,"SUPRESSÃO/LIMITAÇÃO POR NORMA COLETIVA"
864,12936,13764,13770,NULL,13770,"HORAS IN ITINERE"
864,12936,13764,13771,NULL,13771,"INTERVALO INTERJORNADAS"
864,12936,13764,13772,13799,13799,"ADICIONAL DE HORA EXTRA"
864,12936,13764,13772,13800,13800,"INTERVALO  15 MINUTOS MULHER"
864,12936,13764,13772,13801,13801,"JORNADA CONTRATUAL DE 6 HORAS - PRORROGAÇÃO"
864,12936,13764,13772,13802,13802,"NATUREZA JURÍDICA DA PARCELA/REPERCUSSÃO"
864,12936,13764,13772,13803,13803,"REDUÇÃO/SUPRESSÃO"
864,12936,13764,13772,NULL,13772,"INTERVALO INTRAJORNADA"
864,12936,13764,13773,13804,13804,"CÁLCULO/REPERCUSSÃO"
864,12936,13764,13773,13805,13805,"FERIADO EM DOBRO"
864,12936,13764,13773,13806,13806,"TRABALHO AOS DOMINGOS"
864,12936,13764,13773,NULL,13773,"REPOUSO SEMANAL REMUNERADO E FERIADO"
864,12936,13764,13774,NULL,13774,"SOBREAVISO/PRONTIDÃO/TEMPO À DISPOSIÇÃO"
864,12936,13764,13775,NULL,13775,"TRABALHO EXTERNO"
864,12936,13764,13776,13807,13807,"HORA NOTURNA REDUZIDA"
864,12936,13764,13776,13808,13808,"PREVISÃO DE 8 HORAS - NORMA COLETIVA"
864,12936,13764,13776,NULL,13776,"TURNO ININTERRUPTO DE REVEZAMENTO"
864,12936,13764,NULL,NULL,13764,"DURAÇÃO DO TRABALHO"
864,12936,13809,13810,NULL,13810,"ABONO PECUNIÁRIO"
864,12936,13809,13811,NULL,13811,"BASE DE CÁLCULO"
864,12936,13809,13812,NULL,13812,"FÉRIAS COLETIVAS"
864,12936,13809,13813,NULL,13813,"FRUIÇÃO/GOZO"
864,12936,13809,13814,NULL,13814,"INDENIZAÇÃO/DOBRA/TERÇO CONSTITUCIONAL"
864,12936,13809,NULL,NULL,13809,"FÉRIAS"
864,12936,13815,13816,NULL,13816,"APRENDIZAGEM"
864,12936,13815,13817,NULL,13817,"ESTÁGIO"
864,12936,13815,13818,NULL,13818,"EQUIPE"
864,12936,13815,13819,NULL,13819,"COOPERADO"
864,12936,13815,13820,NULL,13820,"CORRETAGEM"
864,12936,13815,13821,NULL,13821,"DIARISTA"
864,12936,13815,13822,NULL,13822,"EMPREITADA"
864,12936,13815,13823,NULL,13823,"MÃE SOCIAL"
864,12936,13815,13824,NULL,13824,"MANDATO"
864,12936,13815,13825,NULL,13825,"PARCERIA"
864,12936,13815,13826,NULL,13826,"REPRESENTANTE COMERCIAL AUTÔNOMO"
864,12936,13815,13827,NULL,13827,"TRABALHADOR AUTÔNOMO NÃO ESPECIFICADO"
864,12936,13815,13828,NULL,13828,"TRABALHADOR AVULSO"
864,12936,13815,13829,NULL,13829,"TRABALHADOR EVENTUAL"
864,12936,13815,13830,NULL,13830,"TRABALHADOR VOLUNTÁRIO"
864,12936,13815,NULL,NULL,13815,"OUTRAS RELAÇÕES DE TRABALHO"
864,12936,13831,13832,13865,13865,"ASSIDUIDADE"
864,12936,13831,13832,13866,13866,"DEDICAÇÃO INTEGRAL"
864,12936,13831,13832,13867,13867,"EMERGÊNCIA"
864,12936,13831,13832,13868,13868,"FALTAS"
864,12936,13831,13832,13869,13869,"OUTROS ABONOS"
864,12936,13831,13832,13870,13870,"PERMANÊNCIA"
864,12936,13831,13832,NULL,13832,"ABONO"
864,12936,13831,13833,13871,13871,"ADICIONAL DE ANTIGUIDADE"
864,12936,13831,13833,13872,13872,"ADICIONAL DE CARÁTER PESSOAL"
864,12936,13831,13833,13873,13873,"ADICIONAL DE CONFINAMENTO"
864,12936,13831,13833,13874,13874,"ADICIONAL DE DEDICAÇÃO INTEGRAL"
864,12936,13831,13833,13875,13875,"ADICIONAL DE INSALUBRIDADE"
864,12936,13831,13833,13875,13882,"BASE DE CÁLCULO"
864,12936,13831,13833,13875,13883,"LIXO URBANO"
864,12936,13831,13833,13875,13884,"ÓLEOS MINERAIS"
864,12936,13831,13833,13875,13885,"OUTROS AGENTES INSALUBRES"
864,12936,13831,13833,13875,13886,"RAIOS SOLARES"
864,12936,13831,13833,13875,14118,"EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL - EPI"
864,12936,13831,13833,13876,13876,"ADICIONAL DE PENOSIDADE"
864,12936,13831,13833,13877,13877,"ADICIONAL DE PERICULOSIDADE"
864,12936,13831,13833,13877,13887,"ARMAZENAMENTO DE LÍQUIDO INFLAMÁVEL"
864,12936,13831,13833,13877,13888,"BASE DE CÁLCULO"
864,12936,13831,13833,13877,13889,"CUMULAÇÃO COM ADICIONAL DE INSALUBRIDADE"
864,12936,13831,13833,13877,13890,"ELETRICITÁRIO"
864,12936,13831,13833,13877,13891,"HORA EXTRA - INTEGRAÇÃO"
864,12936,13831,13833,13877,13892,"PERCENTUAL INFERIOR AO LEGAL - NORMA COLETIVA"
864,12936,13831,13833,13877,13893,"RADIAÇÃO IONIZANTE OU SUBSTÂNCIA RADIOATIVA"
864,12936,13831,13833,13877,13894,"TEMPO DE EXPOSIÇÃO"
864,12936,13831,13833,13878,13878,"ADICIONAL DE PRODUTIVIDADE"
864,12936,13831,13833,13879,13879,"ADICIONAL DE RISCO"
864,12936,13831,13833,13880,13880,"ADICIONAL DE TRANSFERÊNCIA"
864,12936,13831,13833,13881,13881,"OUTROS ADICIONAIS"
864,12936,13831,13833,NULL,13833,"ADICIONAL"
864,12936,13831,13834,NULL,13834,"AJUDA DE CUSTO"
864,12936,13831,13835,NULL,13835,"AJUDA COMBUSTÍVEL"
864,12936,13831,13836,NULL,13836,"AJUDA QUILOMETRAGEM"
864,12936,13831,13837,NULL,13837,"AUXÍLIO CRECHE"
864,12936,13831,13838,NULL,13838,"CESTA BÁSICA"
864,12936,13831,13839,NULL,13839,"COMISSÕES E PERCENTUAIS"
864,12936,13831,13840,NULL,13840,"COMPLEMENTAÇÃO DE BENEFÍCIO PREVIDENCIÁRIO"
864,12936,13831,13841,NULL,13841,"COMPLEMENTO TEMPORÁRIO VARIÁVEL DE AJUSTE AO PISO DE MERCADO"
864,12936,13831,13842,NULL,13842,"CONTRIBUIÇÃO DE PREVIDÊNCIA PRIVADA - RESGATE"
864,12936,13831,13843,NULL,13843,"DÉCIMO TERCEIRO SALÁRIO"
864,12936,13831,13844,13895,13895,"DESCONTO ASSISTENCIAL"
864,12936,13831,13844,13896,13896,"DESCONTO POR DANO - NORMA COLETIVA"
864,12936,13831,13844,13897,13897,"DESCONTO SINDICAL"
864,12936,13831,13844,13898,13898,"FRENTISTA - DEVOLUÇÃO DE CHEQUE"
864,12936,13831,13844,13899,13899,"OUTROS DESCONTOS SALARIAIS"
864,12936,13831,13844,13900,13900,"PREVI E CASSI/BB"
864,12936,13831,13844,13901,13901,"SEGURO DE VIDA"
864,12936,13831,13844,NULL,13844,"DESCONTOS SALARIAIS - DEVOLUÇÃO"
864,12936,13831,13845,13902,13902,"INTEGRAÇÃO AO SALÁRIO"
864,12936,13831,13845,NULL,13845,"DIÁRIAS"
864,12936,13831,13846,13903,13903,"NATUREZA JURÍDICA DA PARCELA - REPERCUSSÃO"
864,12936,13831,13846,NULL,13846,"GORJETA"
864,12936,13831,13847,13904,13904,"GRATIFICAÇÃO AJUSTADA"
864,12936,13831,13847,13905,13905,"GRATIFICAÇÃO ANUAL"
864,12936,13831,13847,13906,13906,"GRATIFICAÇÃO DE APOSENTADORIA"
864,12936,13831,13847,13907,13907,"GRATIFICAÇÃO DE CAIXA"
864,12936,13831,13847,13908,13908,"GRATIFICAÇÃO DE FARMÁCIA"
864,12936,13831,13847,13909,13909,"GRATIFICAÇÃO DE FÉRIAS"
864,12936,13831,13847,13910,13910,"GRATIFICAÇÃO DE FUNÇÃO"
864,12936,13831,13847,13911,13911,"GRATIFICAÇÃO POR TEMPO DE SERVIÇO"
864,12936,13831,13847,13912,13912,"GRATIFICAÇÃO SEMESTRAL"
864,12936,13831,13847,13913,13913,"INCORPORAÇÃO"
864,12936,13831,13847,13914,13914,"OUTRAS GRATIFICAÇÕES"
864,12936,13831,13847,NULL,13847,"GRATIFICAÇÃO"
864,12936,13831,13848,NULL,13848,"GUELTAS"
864,12936,13831,13849,NULL,13849,"LICENÇAS E FOLGAS - CONVERSÃO EM PECÚNIA"
864,12936,13831,13850,NULL,13850,"MULTA PREVISTA EM NORMA COLETIVA"
864,12936,13831,13851,NULL,13851,"PARTICIPAÇÃO NOS LUCROS E RESULTADOS - PLR"
864,12936,13831,13852,NULL,13852,"PIS - INDENIZAÇÃO"
864,12936,13831,13853,NULL,13853,"PLANO DE SAÚDE"
864,12936,13831,13854,13915,13915,"PRODUÇÃO"
864,12936,13831,13854,NULL,13854,"PRÊMIO"
864,12936,13831,13855,NULL,13855,"QUEBRA DE CAIXA"
864,12936,13831,13856,13916,13916,"DESPESA COM CHAPA"
864,12936,13831,13856,13917,13917,"DESPESA COM DESLOCAMENTO"
864,12936,13831,13856,13918,13918,"FERRAMENTAS PRÓPRIAS"
864,12936,13831,13856,13919,13919,"UNIFORME"
864,12936,13831,13856,NULL,13856,"RESTITUIÇÃO/INDENIZAÇÃO DE DESPESAS"
864,12936,13831,13857,NULL,13857,"RETRIBUIÇÃO POR INVENÇÃO E PATENTE"
864,12936,13831,13858,13920,13920,"AUMENTO COMPENSATÓRIO ESPECIAL"
864,12936,13831,13858,13921,13921,"DIFERENÇA DE CAIXA"
864,12936,13831,13858,13922,13922,"DIFERENÇAS POR DESVIO DE FUNÇÃO"
864,12936,13831,13858,13923,13923,"FUNÇÃO DE CONFIANÇA - INCORPORAÇÃO"
864,12936,13831,13858,13924,13924,"INTEGRAÇÃO EM VERBAS RESCISÓRIAS"
864,12936,13831,13858,13925,13925,"LICENÇA PRÊMIO"
864,12936,13831,13858,13926,13926,"MÍNIMO"
864,12936,13831,13858,13927,13927,"PERÍODO DE AFASTAMENTO - REINTEGRAÇÃO"
864,12936,13831,13858,13928,13928,"PISO SALARIAL DA CATEGORIA/SALÁRIO MÍNIMO PROFISSIONAL"
864,12936,13831,13858,13929,13929,"PLANO DE CARGOS E SALÁRIOS"
864,12936,13831,13858,13930,13930,"PROMOÇÃO"
